Date,Close,Log_Return,Vol_30D
2023-01-27 00:00:00-05:00,143.7611846923828,,
2023-01-30 00:00:00-05:00,140.8747100830078,-0.020282568821895747,
2023-01-31 00:00:00-05:00,142.1455535888672,0.00898064351078416,
2023-02-01 00:00:00-05:00,143.2686004638672,0.007869635440385435,
2023-02-02 00:00:00-05:00,148.57852172851562,0.03639239100827606,
2023-02-03 00:00:00-05:00,152.20382690429688,0.024107004685389885,
2023-02-06 00:00:00-05:00,149.47494506835938,-0.01809180175961019,
2023-02-07 00:00:00-05:00,152.3516082763672,0.01906227456421624,
2023-02-08 00:00:00-05:00,149.6621551513672,-0.017810606968911725,
2023-02-09 00:00:00-05:00,148.62774658203125,-0.006935620078450213,
2023-02-10 00:00:00-05:00,148.9927978515625,0.0024531334239377436,
2023-02-13 00:00:00-05:00,151.7948760986328,0.01863214189036923,
2023-02-14 00:00:00-05:00,151.15354919433594,-0.004233907878614037,
2023-02-15 00:00:00-05:00,153.25511169433594,0.013807727302610871,
2023-02-16 00:00:00-05:00,151.65673828125,-0.010484263266631,
2023-02-17 00:00:00-05:00,150.51226806640625,-0.007575070000114945,
2023-02-21 00:00:00-05:00,146.49659729003906,-0.02704239475990994,
2023-02-22 00:00:00-05:00,146.92088317871094,0.002892030725065643,
2023-02-23 00:00:00-05:00,147.40431213378906,0.003285001743039885,
2023-02-24 00:00:00-05:00,144.75027465820312,-0.018169220049028958,
2023-02-27 00:00:00-05:00,145.944091796875,0.008213601555393085,
2023-02-28 00:00:00-05:00,145.44093322753906,-0.0034535684831232716,
2023-03-01 00:00:00-05:00,143.36895751953125,-0.014348617017290706,
2023-03-02 00:00:00-05:00,143.9609375,0.004120565442962606,
2023-03-03 00:00:00-05:00,149.01255798339844,0.034488588746481474,
2023-03-06 00:00:00-05:00,151.775146484375,0.01836954199596376,
2023-03-07 00:00:00-05:00,149.574951171875,-0.014602513327409885,
2023-03-08 00:00:00-05:00,150.8279571533203,0.008342217823951774,
2023-03-09 00:00:00-05:00,148.57846069335938,-0.015026657104311435,
2023-03-10 00:00:00-05:00,146.51637268066406,-0.013975992424976822,
2023-03-13 00:00:00-04:00,148.4600372314453,0.013178631348781545,0.016606450174938836
2023-03-14 00:00:00-04:00,150.55169677734375,0.013990712914211379,0.01626204210072343
2023-03-15 00:00:00-04:00,150.9463653564453,0.0026180520149041518,0.016212170164308606
2023-03-16 00:00:00-04:00,153.7681884765625,0.018521621321561224,0.016459853687416735
2023-03-17 00:00:00-04:00,152.92953491210938,-0.005468939550518559,0.015201342632984902
2023-03-20 00:00:00-04:00,155.29750061035156,0.015365376906314794,0.014821425174226672
2023-03-21 00:00:00-04:00,157.15235900878906,0.011873138242497791,0.014520016884342707
2023-03-22 00:00:00-04:00,155.72174072265625,-0.009145073100303049,0.014265976071433283
2023-03-23 00:00:00-04:00,156.80703735351562,0.006945286767884417,0.01386698502256766
2023-03-24 00:00:00-04:00,158.10940551757812,0.008271245395407101,0.013823803349385513
2023-03-27 00:00:00-04:00,156.1656951904297,-0.012369641160323876,0.01407199064229867
2023-03-28 00:00:00-04:00,155.54412841796875,-0.003988116826760569,0.013727904625407857
2023-03-29 00:00:00-04:00,158.6224822998047,0.019597578483542575,0.014109972631744011
2023-03-30 00:00:00-04:00,160.19122314453125,0.009841192388161207,0.014009939510123796
2023-03-31 00:00:00-04:00,162.697265625,0.015522961574987044,0.014048959113553125
2023-04-03 00:00:00-04:00,163.9503173828125,0.0076722312947438325,0.013953279591699194
2023-04-04 00:00:00-04:00,163.41754150390625,-0.003254909330986751,0.012826359737374999
2023-04-05 00:00:00-04:00,161.57252502441406,-0.011354416590100279,0.013115610995071355
2023-04-06 00:00:00-04:00,162.4604949951172,0.005480751273016914,0.013122407539975484
2023-04-10 00:00:00-04:00,159.86558532714844,-0.01610149403825318,0.013011027568545597
2023-04-11 00:00:00-04:00,158.6520538330078,-0.0076199068227802945,0.013125920468711215
2023-04-12 00:00:00-04:00,157.96139526367188,-0.00436279423255179,0.013141857160995567
2023-04-13 00:00:00-04:00,163.34844970703125,0.033534977982490534,0.013880289576773135
2023-04-14 00:00:00-04:00,163.0031280517578,-0.0021162562566604,0.013930441828943933
2023-04-17 00:00:00-04:00,163.02288818359375,0.00012121812908250439,0.012708217643942027
2023-04-18 00:00:00-04:00,164.24632263183594,0.007476659013524876,0.01240581887613565
2023-04-19 00:00:00-04:00,165.3908233642578,0.006944031309968097,0.011990377899929778
2023-04-20 00:00:00-04:00,164.4239044189453,-0.005863423516659664,0.012066706725070557
2023-04-21 00:00:00-04:00,162.81565856933594,-0.009829244258630333,0.011835896409254438
2023-04-24 00:00:00-04:00,163.1215362548828,0.0018769123634834785,0.011395210224018668
2023-04-25 00:00:00-04:00,161.58238220214844,-0.009480425047516046,0.01148753044984769
2023-04-26 00:00:00-04:00,161.57252502441406,-6.1005898514921736e-05,0.011301455540130095
2023-04-27 00:00:00-04:00,166.16041564941406,0.027999567846828832,0.012233459942669566
2023-04-28 00:00:00-04:00,167.4134063720703,0.007512559637559766,0.011919118505602008
2023-05-01 00:00:00-04:00,167.32461547851562,-0.0005305097708725322,0.01183429318909069
2023-05-02 00:00:00-04:00,166.2886962890625,-0.006210318847361567,0.01171179045700487
2023-05-03 00:00:00-04:00,165.2132110595703,-0.0064885841014098835,0.011672861672247346
2023-05-04 00:00:00-04:00,163.5753936767578,-0.00996282052586188,0.011699904806488361
2023-05-05 00:00:00-04:00,171.25149536132812,0.04585920168333369,0.014198654779321893
2023-05-08 00:00:00-04:00,171.18240356445312,-0.00040353363396154003,0.014174592255687964
2023-05-09 00:00:00-04:00,169.4755096435547,-0.01002124500452028,0.014095057719434487
2023-05-10 00:00:00-04:00,171.2416229248047,0.010367128215748736,0.014102918397587674
2023-05-11 00:00:00-04:00,171.42906188964844,0.0010939890212047327,0.013761764945798899
2023-05-12 00:00:00-04:00,170.50035095214844,-0.005432192647809805,0.013766701970920957
2023-05-15 00:00:00-04:00,170.00634765625,-0.0029015795842404425,0.013555619689501891
2023-05-16 00:00:00-04:00,170.00634765625,0.0,0.013506756357214393
2023-05-17 00:00:00-04:00,170.61888122558594,0.0035965288396733477,0.013486582798207549
2023-05-18 00:00:00-04:00,172.95059204101562,0.013573654221824839,0.01343912337248918
2023-05-19 00:00:00-04:00,173.05926513671875,0.0006281503085653182,0.013428324820922571
2023-05-22 00:00:00-04:00,172.1107940673828,-0.005495687886206584,0.013067183287058868
2023-05-23 00:00:00-04:00,169.50241088867188,-0.015271270740102602,0.013342480335698648
2023-05-24 00:00:00-04:00,169.77908325195312,0.0016309314205871753,0.01328549420611376
2023-05-25 00:00:00-04:00,170.91531372070312,0.006670110758811777,0.011953472975379922
2023-05-26 00:00:00-04:00,173.32601928710938,0.014006133165808888,0.012145721480758931
2023-05-30 00:00:00-04:00,175.17359924316406,0.010603152299632016,0.012238827755009616
2023-05-31 00:00:00-04:00,175.12420654296875,-0.00028200405316151705,0.01220971043797551
2023-06-01 00:00:00-04:00,177.9301300048828,0.015895471327306312,0.012438455410020957
2023-06-02 00:00:00-04:00,178.7798309326172,0.004764108816138397,0.01234492093365991
2023-06-05 00:00:00-04:00,177.42626953125,-0.007599914288910269,0.012272837088223522
2023-06-06 00:00:00-04:00,177.06072998046875,-0.002062358737262028,0.012304800181107562
2023-06-07 00:00:00-04:00,175.6873779296875,-0.007786627108792296,0.0122505924862153
2023-06-08 00:00:00-04:00,178.40440368652344,0.015346750331257911,0.012448338937050038
2023-06-09 00:00:00-04:00,178.78973388671875,0.0021575401673082357,0.011541558401730713
2023-06-12 00:00:00-04:00,181.58580017089844,0.015517825868378063,0.011753432032079823
2023-06-13 00:00:00-04:00,181.11151123046875,-0.0026153445083057954,0.011779379996560075
2023-06-14 00:00:00-04:00,181.74383544921875,0.003485272379821119,0.011660613929825788
2023-06-15 00:00:00-04:00,183.7791290283203,0.011136452763370525,0.0116119230981935
2023-06-16 00:00:00-04:00,182.70223999023438,-0.005876927061578054,0.011471074157121723
2023-06-20 00:00:00-04:00,182.7911376953125,0.0004864531740305755,0.008260890933287536
2023-06-21 00:00:00-04:00,181.7537384033203,-0.005691491832077071,0.008373427316981121
2023-06-22 00:00:00-04:00,184.7572479248047,0.01639010491185817,0.008454263635692363
2023-06-23 00:00:00-04:00,184.4411163330078,-0.0017125301716538533,0.008372533255485213
2023-06-26 00:00:00-04:00,183.04803466796875,-0.007581656951101875,0.008569398366648806
2023-06-27 00:00:00-04:00,185.80455017089844,0.014946712774389918,0.008750487575243028
2023-06-28 00:00:00-04:00,186.98028564453125,0.006307871239058238,0.008702611287189348
2023-06-29 00:00:00-04:00,187.3162078857422,0.0017949531305181392,0.008686204371736788
2023-06-30 00:00:00-04:00,191.6436767578125,0.022839657517667814,0.009395588284512448
2023-07-03 00:00:00-04:00,190.15179443359375,-0.007815126317575442,0.009445520125201588
2023-07-05 00:00:00-04:00,189.0353546142578,-0.0058886122499327755,0.009579749542821408
2023-07-06 00:00:00-04:00,189.5095977783203,0.0025056121296924256,0.009447161511973187
2023-07-07 00:00:00-04:00,188.39312744140625,-0.0059087882185175165,0.008957542071981968
2023-07-10 00:00:00-04:00,186.34799194335938,-0.010915032787435684,0.0093338417068367
2023-07-11 00:00:00-04:00,185.82432556152344,-0.00281410896399801,0.009369437731247519
2023-07-12 00:00:00-04:00,187.49404907226562,0.008945365448874067,0.00920460021281426
2023-07-13 00:00:00-04:00,188.2548065185547,0.004049292363589826,0.009085577394816887
2023-07-14 00:00:00-04:00,188.40301513671875,0.0007869669354628967,0.009076785609212655
2023-07-17 00:00:00-04:00,191.6634521484375,0.017157614664544466,0.009143997236811049
2023-07-18 00:00:00-04:00,191.40655517578125,-0.0013412535894574544,0.009159298747162224
2023-07-19 00:00:00-04:00,192.7601318359375,0.007046848710465175,0.009003832019229097
2023-07-20 00:00:00-04:00,190.81375122070312,-0.010148747905648866,0.00927036621814614
2023-07-21 00:00:00-04:00,189.6380615234375,-0.006180511698816306,0.00921341315768134
2023-07-24 00:00:00-04:00,190.43833923339844,0.004211147501019765,0.008898906812468316
2023-07-25 00:00:00-04:00,191.29786682128906,0.004503261817000894,0.008909040001704971
2023-07-26 00:00:00-04:00,192.1673126220703,0.004534687044798543,0.00856418209876574
2023-07-27 00:00:00-04:00,190.90267944335938,-0.0066026459874288,0.008666804977183938
2023-07-28 00:00:00-04:00,193.48138427734375,0.013417536075690429,0.008921156115385562
2023-07-31 00:00:00-04:00,194.0939178466797,0.0031608519736086396,0.0087595262203818
2023-08-01 00:00:00-04:00,193.26402282714844,-0.0042849065536435405,0.008716001150654604
2023-08-02 00:00:00-04:00,190.27035522460938,-0.015611264975991709,0.009281499864289467
2023-08-03 00:00:00-04:00,188.87725830078125,-0.007348605890135853,0.009329575820979685
2023-08-04 00:00:00-04:00,179.80735778808594,-0.049211333840925214,0.012733328409609989
2023-08-07 00:00:00-04:00,176.70501708984375,-0.017404271082571372,0.013085067840726505
2023-08-08 00:00:00-04:00,177.6436309814453,0.005297698139614758,0.013087499380803105
2023-08-09 00:00:00-04:00,176.0529327392578,-0.008994766305719987,0.012808615080245497
2023-08-10 00:00:00-04:00,175.83555603027344,-0.0012354864883207667,0.012717741203737499
2023-08-11 00:00:00-04:00,175.89492797851562,0.0003375991078703286,0.012705331408131055
2023-08-14 00:00:00-04:00,177.54714965820312,0.009349388878219084,0.012012139598904613
2023-08-15 00:00:00-04:00,175.55856323242188,-0.011263524644153968,0.012080596629426328
2023-08-16 00:00:00-04:00,174.68792724609375,-0.004971571754486213,0.012073307811442448
2023-08-17 00:00:00-04:00,172.1453399658203,-0.014661989316739111,0.012227315956350446
2023-08-18 00:00:00-04:00,172.630126953125,0.002812191430721642,0.012264389998648543
2023-08-21 00:00:00-04:00,173.96571350097656,0.007706919718779195,0.012316544216536334
2023-08-22 00:00:00-04:00,175.34091186523438,0.007873915748571901,0.012454723982298284
2023-08-23 00:00:00-04:00,179.18943786621094,0.02171141162357385,0.013043480394945031
2023-08-24 00:00:00-04:00,174.49996948242188,-0.02651899156840621,0.013768064506612228
2023-08-25 00:00:00-04:00,176.70619201660156,0.012563854493818371,0.014031252428583552
2023-08-28 00:00:00-04:00,178.2693634033203,0.008807262737741536,0.01371455824832174
2023-08-29 00:00:00-04:00,182.15744018554688,0.021575685107875872,0.014397642027449751
2023-08-30 00:00:00-04:00,185.64984130859375,0.018990956738580173,0.014805814200745553
2023-08-31 00:00:00-04:00,185.8674774169922,0.0011716069336421787,0.014715251597270917
2023-09-01 00:00:00-04:00,187.4405517578125,0.008427805077218778,0.01477522867207223
2023-09-05 00:00:00-04:00,187.67796325683594,0.0012657947886857207,0.014753380369551029
2023-09-06 00:00:00-04:00,180.96035766601562,-0.03644954377620902,0.016108176259700686
2023-09-07 00:00:00-04:00,175.66738891601562,-0.029685617516815505,0.01683554061238198
2023-09-08 00:00:00-04:00,176.28077697753906,0.003485676255867361,0.016861676500097924
2023-09-11 00:00:00-04:00,177.4481964111328,0.006600667516696159,0.01668257777988184
2023-09-12 00:00:00-04:00,174.4208221435547,-0.017207817740664984,0.0168418294736181
2023-09-13 00:00:00-04:00,172.3531036376953,-0.011925596810827718,0.016910764577404543
2023-09-14 00:00:00-04:00,173.86680603027344,0.008744222936257961,0.016909653031246617
2023-09-15 00:00:00-04:00,173.1445770263672,-0.004162572653285107,0.016891428838063105
2023-09-18 00:00:00-04:00,176.07301330566406,0.01677180649479809,0.014822251548505585
2023-09-19 00:00:00-04:00,177.16131591796875,0.006161949537753399,0.014527971317099445
2023-09-20 00:00:00-04:00,173.6194610595703,-0.020194808056864404,0.014951971236855405
2023-09-21 00:00:00-04:00,172.07608032226562,-0.008929192350365866,0.014950731215965886
2023-09-22 00:00:00-04:00,172.92691040039062,0.004932315521321236,0.014986355401100684
2023-09-25 00:00:00-04:00,174.20315551757812,0.00735315659990106,0.015055357995356638
2023-09-26 00:00:00-04:00,170.1270751953125,-0.02367651963243623,0.015523931378951455
2023-09-27 00:00:00-04:00,168.61337280273438,-0.008937299794775769,0.015478828033898056
2023-09-28 00:00:00-04:00,168.87062072753906,0.001524504744278577,0.015471788570167885
2023-09-29 00:00:00-04:00,169.38507080078125,0.0030417845599471733,0.015274178260527203
2023-10-02 00:00:00-04:00,171.8979949951172,0.014726600065606147,0.015517272937806397
2023-10-03 00:00:00-04:00,170.56239318847656,-0.007800076297007371,0.015505085177162852
2023-10-04 00:00:00-04:00,171.8089599609375,0.007281989392524539,0.015494225639650775
2023-10-05 00:00:00-04:00,173.04562377929688,0.007172119367155691,0.01498889630614274
2023-10-06 00:00:00-04:00,175.59812927246094,0.014642746801324375,0.014462505229569296
2023-10-09 00:00:00-04:00,177.08216857910156,0.008415826314849202,0.014359779385152252
2023-10-10 00:00:00-04:00,176.48854064941406,-0.0033579053466941144,0.014276086845700994
2023-10-11 00:00:00-04:00,177.88352966308594,0.00787305962426251,0.013760811147288625
2023-10-12 00:00:00-04:00,178.78382873535156,0.005048406943789912,0.01329728949315863
2023-10-13 00:00:00-04:00,176.9436492919922,-0.010346099031798478,0.013390720235316383
2023-10-16 00:00:00-04:00,176.81504821777344,-0.0007270553673393782,0.013257018597154691
2023-10-17 00:00:00-04:00,175.26174926757812,-0.008823694371710352,0.013300656795589026
2023-10-18 00:00:00-04:00,173.96571350097656,-0.0074223356108414585,0.011687316266799098
2023-10-19 00:00:00-04:00,173.58978271484375,-0.002163285787926508,0.01039185747933514
2023-10-20 00:00:00-04:00,171.03729248046875,-0.014813327758209403,0.010688923109007141
2023-10-23 00:00:00-04:00,171.15599060058594,0.0006937490052938728,0.010597978774958232
2023-10-24 00:00:00-04:00,171.59132385253906,0.0025402590637076156,0.01017446650241747
2023-10-25 00:00:00-04:00,169.2762451171875,-0.013583658542930949,0.010242692434264386
2023-10-26 00:00:00-04:00,165.11111450195312,-0.024913298454613972,0.010999217532638507
2023-10-27 00:00:00-04:00,166.4269561767578,0.007937843043472939,0.01112776128357607
2023-10-30 00:00:00-04:00,168.47488403320312,0.01223017097798284,0.010901755849476657
2023-10-31 00:00:00-04:00,168.9497833251953,0.0028148481809401917,0.010837892143010803
2023-11-01 00:00:00-04:00,172.1156463623047,0.01856508276993668,0.01085281757597144
2023-11-02 00:00:00-04:00,175.67726135253906,0.02048195590882968,0.011361958735118945
2023-11-03 00:00:00-04:00,174.76707458496094,-0.005194484377942066,0.011382001224563627
2023-11-06 00:00:00-05:00,177.31959533691406,0.014499642786533234,0.01160614263259242
2023-11-07 00:00:00-05:00,179.88198852539062,0.014347288806540256,0.01092055833496496
2023-11-08 00:00:00-05:00,180.94058227539062,0.005867686075778733,0.010749044719921105
2023-11-09 00:00:00-05:00,180.46571350097656,-0.00262789582386462,0.010786736540701697
2023-11-10 00:00:00-05:00,184.65611267089844,0.022954438017905164,0.011432766420827255
2023-11-13 00:00:00-05:00,183.07107543945312,-0.00862077702739982,0.01139293283729846
2023-11-14 00:00:00-05:00,185.6864013671875,0.01418476881990181,0.011441194332196867
2023-11-15 00:00:00-05:00,186.2510528564453,0.003036273527374948,0.011410468286156139
2023-11-16 00:00:00-05:00,187.9351806640625,0.009001609512384896,0.011440096990605596
2023-11-17 00:00:00-05:00,187.9153289794922,-0.0001056360658263006,0.011226364643194766
2023-11-20 00:00:00-05:00,189.6588897705078,0.009235658039369387,0.011242852428222934
2023-11-21 00:00:00-05:00,188.85646057128906,-0.004239883009095325,0.011259263925561615
2023-11-22 00:00:00-05:00,189.52017211914062,0.003508209393656894,0.01121230272037188
2023-11-24 00:00:00-05:00,188.19271850585938,-0.00702893182393111,0.01131954902843153
2023-11-27 00:00:00-05:00,188.01438903808594,-0.0009480388730250474,0.011102363620889833
2023-11-28 00:00:00-05:00,188.6186981201172,0.0032090096235346402,0.01109199772887218
2023-11-29 00:00:00-05:00,187.5983428955078,-0.0054243036077553965,0.010992905197676966
2023-11-30 00:00:00-05:00,188.17291259765625,0.0030580846274149837,0.01083981713481874
2023-12-01 00:00:00-05:00,189.45083618164062,0.006768263206536471,0.010826650280333864
2023-12-04 00:00:00-05:00,187.65777587890625,-0.009509588261371995,0.010567384612332396
2023-12-05 00:00:00-05:00,191.6104278564453,0.02084432626769468,0.01103959428930885
2023-12-06 00:00:00-05:00,190.52073669433594,-0.005703246512696065,0.011172866727291848
2023-12-07 00:00:00-05:00,192.45249938964844,0.010088324179960738,0.010753653785172424
2023-12-08 00:00:00-05:00,193.8790283203125,0.007385032345322519,0.009240817792271068
2023-12-11 00:00:00-05:00,191.3726806640625,-0.013011664627572684,0.009812684831795458
2023-12-12 00:00:00-05:00,192.88836669921875,0.007888876097096553,0.009728780501123595
2023-12-13 00:00:00-05:00,196.10797119140625,0.016553770305093272,0.009966651340728725
2023-12-14 00:00:00-05:00,196.25657653808594,0.0007574861421362607,0.009654364317882878
2023-12-15 00:00:00-05:00,195.72161865234375,-0.0027295304914445205,0.009240254250339966
2023-12-18 00:00:00-05:00,194.0573272705078,-0.008539719825924962,0.009369343747475896
2023-12-19 00:00:00-05:00,195.0975341796875,0.005345991992474229,0.009144798171547674
2023-12-20 00:00:00-05:00,193.00723266601562,-0.010771945642068933,0.009237018636809842
2023-12-21 00:00:00-05:00,192.85865783691406,-0.0007700853591924298,0.009229287295913673
2023-12-22 00:00:00-05:00,191.7887725830078,-0.00556295416731894,0.009296732185917282
2023-12-26 00:00:00-05:00,191.24391174316406,-0.002844985452394151,0.008448861555336341
2023-12-27 00:00:00-05:00,191.3429718017578,0.0005178434759163038,0.008246053500860056
2023-12-28 00:00:00-05:00,191.76893615722656,0.002223708123647368,0.007891795285752493
2023-12-29 00:00:00-05:00,190.72874450683594,-0.005438956977993495,0.007970447742595593
2024-01-02 00:00:00-05:00,183.90322875976562,-0.03644254419332908,0.01032652711631849
2024-01-03 00:00:00-05:00,182.52622985839844,-0.007515800658941268,0.010399618074173876
2024-01-04 00:00:00-05:00,180.2081298828125,-0.012781427903151765,0.01043140008839
2024-01-05 00:00:00-05:00,179.4849395751953,-0.004021157723100269,0.01042964272101547
2024-01-08 00:00:00-05:00,183.82398986816406,0.023887420673653004,0.011398958703260586
2024-01-09 00:00:00-05:00,183.40789794921875,-0.0022661000354747816,0.011345384056297382
2024-01-10 00:00:00-05:00,184.4480743408203,0.005655361023305351,0.01140747310353424
2024-01-11 00:00:00-05:00,183.8536834716797,-0.0032277412343440066,0.011393138500821413
2024-01-12 00:00:00-05:00,184.1806182861328,0.001776654506871416,0.01136933721863719
2024-01-16 00:00:00-05:00,181.91201782226562,-0.012393745620926235,0.011545931228233755
2024-01-17 00:00:00-05:00,180.97091674804688,-0.005186814228151181,0.011470062481149498
2024-01-18 00:00:00-05:00,186.865234375,0.03205134784915356,0.012894088244666937
2024-01-19 00:00:00-05:00,189.76783752441406,0.015413732001870087,0.012624619813355798
2024-01-22 00:00:00-05:00,192.0760498046875,0.01208996908024534,0.012780101751572346
2024-01-23 00:00:00-05:00,193.3539581298828,0.006631102828092592,0.012703884476699134
2024-01-24 00:00:00-05:00,192.68032836914062,-0.003490003183874343,0.012645510276016564
2024-01-25 00:00:00-05:00,192.35340881347656,-0.0016981350082031085,0.012417104985481242
2024-01-26 00:00:00-05:00,190.61978149414062,-0.009053579754015578,0.012439215879688596
2024-01-29 00:00:00-05:00,189.93624877929688,-0.003592288102271662,0.0120297726075333
2024-01-30 00:00:00-05:00,186.28077697753906,-0.01943339399111792,0.012480603740321755
2024-01-31 00:00:00-05:00,182.67481994628906,-0.01954745709885685,0.012897384148489798
